dong,area,price
광주광역시 광산구 우산동,84.9276,37900
광주광역시 광산구 우산동,44.52,8700
광주광역시 광산구 우산동,84.922,33800
광주광역시 광산구 우산동,84.9784,40000
광주광역시 광산구 우산동,49.14,9500
광주광역시 광산구 월계동,25.4468,5086
광주광역시 광산구 월계동,25.4468,5086
광주광역시 광산구 쌍암동,84.95,63500
광주광역시 광산구 산월동,84.9931,35000
광주광역시 광산구 신창동,84.6574,32000
광주광역시 북구 신용동,60.4624,25800
광주광역시 광산구 수완동,84.9382,57200
광주광역시 광산구 쌍암동,84.94,63500
광주광역시 광산구 수완동,84.8453,58500
광주광역시 광산구 월계동,92.78,23000
광주광역시 북구 일곡동,48.45,8700
광주광역시 서구 금호동,84.7555,29000
광주광역시 동구 계림동,84.949,50500
광주광역시 서구 쌍촌동,59.87,18080
광주광역시 동구 계림동,59.9055,36600
광주광역시 북구 각화동,84.9528,36000
광주광역시 북구 각화동,84.9796,43500
광주광역시 북구 각화동,72.9796,35500
광주광역시 서구 금호동,84.8726,50000
광주광역시 서구 치평동,59.955,23500
광주광역시 서구 치평동,59.88,16900
광주광역시 서구 치평동,59.91,20500
광주광역시 서구 풍암동,59.95,14200
광주광역시 서구 풍암동,59.95,15300
광주광역시 동구 월남동,59.9711,22300
광주광역시 남구 행암동,84.95,35200
광주광역시 북구 동림동,84.981,22500
광주광역시 북구 동림동,84.9492,22650
광주광역시 북구 동림동,52.89,8700
광주광역시 북구 동림동,59.99,14000
광주광역시 북구 동림동,84.981,22500
광주광역시 북구 동림동,84.981,22500
광주광역시 북구 동림동,84.981,25500
광주광역시 남구 봉선동,59.9,16600
광주광역시 북구 각화동,84.9442,44000
광주광역시 북구 삼각동,59.82,13000
광주광역시 남구 진월동,84.99,15600
광주광역시 북구 운암동,74.99,32500
광주광역시 북구 운암동,122.2947,42300
광주광역시 북구 운암동,84.7489,38000
광주광역시 서구 쌍촌동,59.87,18500
광주광역시 서구 쌍촌동,59.87,18500
광주광역시 북구 우산동,84.9596,66500
광주광역시 북구 우산동,84.9596,66500
광주광역시 서구 화정동,59.6134,15000
광주광역시 동구 계림동,84.949,50500
광주광역시 동구 계림동,75.9117,45300
광주광역시 북구 오치동,59.83,9000
광주광역시 동구 용산동,121.9226,75000
광주광역시 동구 학동,84.7496,63000
광주광역시 북구 유동,84.9878,39000
광주광역시 서구 금호동,59.46,16700
광주광역시 북구 문흥동,59.97,12500
광주광역시 남구 방림동,59.75,11500
광주광역시 서구 광천동,113.7384,57000
광주광역시 북구 신용동,60.4624,26250
광주광역시 광산구 우산동,49.5,8100
광주광역시 북구 연제동,129.73,23000
광주광역시 북구 연제동,84.9934,48000
광주광역시 북구 연제동,84.6216,33300
광주광역시 광산구 월곡동,84.72,18500
광주광역시 광산구 산정동,84.8198,30800
광주광역시 북구 신용동,84.9442,41200
광주광역시 북구 신용동,60.4624,26400
광주광역시 광산구 우산동,49.14,10000
광주광역시 광산구 신가동,59.95,15500
광주광역시 광산구 신창동,59.748,20500
광주광역시 광산구 선암동,72.6814,37400
광주광역시 광산구 선암동,72.6814,37400
광주광역시 광산구 수완동,84.9382,57300
광주광역시 광산구 수완동,84.8545,64500
광주광역시 광산구 우산동,84.9543,38000
광주광역시 광산구 산월동,84.9931,28800
광주광역시 광산구 도산동,59.31,10000
광주광역시 광산구 산월동,84.9763,24700
광주광역시 광산구 산월동,84.8512,30000
광주광역시 광산구 운남동,59.41,19800
광주광역시 북구 연제동,84.9934,45700
광주광역시 광산구 월계동,95.31,28000
광주광역시 광산구 우산동,49.5,6970
광주광역시 광산구 장덕동,126.205,79000
광주광역시 광산구 수완동,116.27,100000
광주광역시 광산구 우산동,49.14,12400
광주광역시 광산구 운남동,84.9797,44000
광주광역시 광산구 우산동,84.9276,40600
광주광역시 광산구 신가동,84.9429,31500
광주광역시 광산구 신창동,59.748,20000
광주광역시 광산구 산월동,84.3979,28000
광주광역시 광산구 신가동,84.9366,48000
광주광역시 북구 문흥동,101.925,27000
광주광역시 북구 문흥동,59.965,11000
광주광역시 남구 행암동,84.9933,39500
광주광역시 서구 금호동,49.86,13780
광주광역시 북구 풍향동,113.92,29000
광주광역시 동구 계림동,75.9867,47000
광주광역시 서구 화정동,76.9341,56000
광주광역시 남구 송하동,59.97,11000
광주광역시 서구 쌍촌동,72.9746,43800
광주광역시 북구 운암동,58.7079,26000
광주광역시 북구 운암동,84.9961,30500
광주광역시 남구 진월동,84.93,18000
광주광역시 북구 용봉동,84.8358,29800
광주광역시 남구 백운동,59.85,12500
광주광역시 서구 유촌동,72.78,24300
광주광역시 북구 각화동,72.65,16000
광주광역시 북구 각화동,72.9796,36900
광주광역시 남구 봉선동,107.28,92000
광주광역시 남구 노대동,84.64,30700
광주광역시 북구 본촌동,84.98,34250
광주광역시 북구 일곡동,59.94,17000
광주광역시 남구 임암동,84.9948,50500
광주광역시 남구 임암동,84.9772,46000
광주광역시 북구 매곡동,84.9667,34300
광주광역시 남구 행암동,59.89,25000
광주광역시 서구 치평동,84.93,35000
광주광역시 서구 금호동,59.55,15500
광주광역시 북구 문흥동,59.965,12000
광주광역시 북구 삼각동,74.1361,33200
광주광역시 서구 금호동,136.235,75000
광주광역시 북구 유동,84.9878,41000
광주광역시 북구 임동,59.4918,19000
광주광역시 북구 신안동,84.8434,23000
광주광역시 서구 풍암동,84.9996,23500
광주광역시 북구 동림동,59.77,11300
광주광역시 서구 치평동,59.935,20000
광주광역시 서구 치평동,59.88,22000
광주광역시 남구 봉선동,192.6903,170000
광주광역시 남구 봉선동,84.99,33000
광주광역시 북구 우산동,84.9713,67000
광주광역시 서구 화정동,84.8709,58750
광주광역시 서구 화정동,110.9962,93000
광주광역시 서구 화정동,84.98,54900
광주광역시 서구 쌍촌동,134.6961,83000
광주광역시 남구 방림동,84.6496,35000
광주광역시 북구 두암동,84.57,17200
광주광역시 남구 주월동,84.6929,49600
광주광역시 북구 오치동,44.52,8400
광주광역시 북구 오치동,59.83,12000
광주광역시 북구 본촌동,84.9976,46500
광주광역시 광산구 산정동,84.8198,28400
광주광역시 북구 연제동,84.8728,30000
광주광역시 북구 연제동,59.95,8500
광주광역시 광산구 장덕동,84.9462,47500
광주광역시 광산구 장덕동,84.9568,50000
광주광역시 광산구 장덕동,84.9871,49000
광주광역시 광산구 신촌동,57.5562,10800
광주광역시 광산구 우산동,59.67,14300
광주광역시 광산구 선암동,71.586,31700
광주광역시 광산구 우산동,44.52,8750
광주광역시 광산구 우산동,49.92,10800
광주광역시 광산구 신창동,84.9931,35500
광주광역시 광산구 신창동,74.6076,33000
광주광역시 광산구 운남동,58.14,15200
광주광역시 광산구 신창동,111.9041,54500
광주광역시 광산구 신창동,84.7886,24000
광주광역시 광산구 신창동,59.748,20100
광주광역시 광산구 신창동,59.748,20100
광주광역시 광산구 월계동,59.997,19000
광주광역시 광산구 신가동,70.9346,26000
광주광역시 광산구 신가동,84.884,62500
광주광역시 북구 용두동,59.94,15400
광주광역시 광산구 우산동,49.14,12300
광주광역시 광산구 월곡동,59.92,20600
광주광역시 북구 신용동,60.4624,26000
광주광역시 북구 신용동,60.4624,28500
광주광역시 북구 연제동,84.6216,34000
광주광역시 광산구 산월동,84.9763,26000
광주광역시 광산구 쌍암동,26.36,5000
광주광역시 광산구 쌍암동,84.9869,47000
광주광역시 북구 용두동,83.2578,32000
광주광역시 광산구 장덕동,84.9568,51000
광주광역시 광산구 장덕동,84.9606,44000
광주광역시 광산구 장덕동,84.9606,44000
광주광역시 광산구 우산동,44.52,8000
광주광역시 북구 연제동,84.9934,46700
광주광역시 북구 신용동,59.99,16000
광주광역시 북구 신용동,60.4624,24400
광주광역시 광산구 월곡동,56.69,11850
광주광역시 서구 쌍촌동,84.7555,33800
광주광역시 동구 계림동,75.9867,44800
광주광역시 서구 금호동,84.891,35500
광주광역시 동구 계림동,76.9879,61500
광주광역시 남구 행암동,74.95,28600
광주광역시 서구 풍암동,59.955,17200
광주광역시 북구 동림동,84.9,28000
광주광역시 남구 봉선동,155.8244,160000
광주광역시 북구 문흥동,84.96,19900
광주광역시 동구 용산동,84.9024,43300
광주광역시 남구 월산동,84.9789,47000
광주광역시 북구 문흥동,84.84,18750
광주광역시 서구 화정동,134.94,33250
광주광역시 북구 문흥동,59.802,15600
광주광역시 남구 진월동,175.2792,126000
광주광역시 북구 문흥동,49.95,8700
광주광역시 동구 월남동,78.2705,26500
광주광역시 서구 금호동,59.76,18200
광주광역시 서구 금호동,84.891,35500
광주광역시 북구 각화동,79.9219,39300
광주광역시 북구 일곡동,48.45,10130
광주광역시 북구 두암동,84.97,20700
광주광역시 북구 각화동,72.9796,34900
광주광역시 남구 지석동,78.3276,27600
광주광역시 남구 백운동,71.3925,38200
광주광역시 동구 산수동,114.924,71500
광주광역시 북구 양산동,59.9,10000
광주광역시 남구 임암동,84.9772,47200
광주광역시 북구 각화동,84.9442,45200
광주광역시 북구 일곡동,59.915,14700
광주광역시 남구 봉선동,59.88,18900
광주광역시 동구 충장로4가,49.831,18400
광주광역시 서구 풍암동,60,14000
광주광역시 서구 풍암동,59.55,18700
광주광역시 서구 풍암동,59.55,17350
광주광역시 서구 풍암동,59.955,18200
광주광역시 서구 화정동,84.98,56000
광주광역시 서구 화정동,84.97,58000
광주광역시 서구 화정동,76.9612,57000
광주광역시 서구 화정동,84.98,55500
광주광역시 남구 진월동,175.2792,126000
광주광역시 남구 노대동,75.77,25000
광주광역시 서구 치평동,59.91,19000
광주광역시 북구 운암동,59.97,11900
광주광역시 서구 금호동,84.9078,40000
광주광역시 북구 우산동,68.77,10200
광주광역시 동구 학동,84.9287,64200
광주광역시 북구 매곡동,84.8488,26500
광주광역시 서구 치평동,59.94,21500
광주광역시 북구 유동,84.7468,37000
광주광역시 동구 소태동,84.64,27500
광주광역시 북구 일곡동,48.45,10350
광주광역시 남구 양림동,84.7,33300
광주광역시 북구 용봉동,59.857,28000
광주광역시 북구 운암동,58.7079,26500
광주광역시 북구 문흥동,59.802,13700
광주광역시 북구 문흥동,59.802,12000
광주광역시 동구 학동,84.9287,65500
광주광역시 동구 계림동,84.9765,47700
광주광역시 동구 계림동,84.9765,47700
광주광역시 북구 용봉동,84.97,23600
광주광역시 광산구 선암동,82.2457,27700
광주광역시 광산구 월계동,59.997,20000
광주광역시 광산구 월계동,92.205,23400
광주광역시 광산구 월계동,86.11,25000
광주광역시 광산구 월곡동,59.33,23500
광주광역시 광산구 흑석동,84.9901,42300
광주광역시 북구 신용동,84.9442,41900
광주광역시 북구 신용동,59.99,13800
광주광역시 북구 신용동,84.99,35000
광주광역시 광산구 월곡동,49.32,11900
광주광역시 광산구 쌍암동,30.1942,11000
광주광역시 광산구 비아동,59.88,15600
광주광역시 광산구 운남동,49.83,16100
광주광역시 광산구 운남동,84.9895,43000
광주광역시 광산구 선암동,82.2457,27700
광주광역시 광산구 하남동,84.9966,41800
광주광역시 광산구 우산동,20.1947,4500
광주광역시 광산구 신촌동,59.97,7800
광주광역시 광산구 도천동,59.76,8500
광주광역시 광산구 소촌동,59.88,9200
광주광역시 광산구 산월동,84.3979,25500
광주광역시 광산구 장덕동,84.9871,47000
광주광역시 광산구 송정동,59.91,12000
광주광역시 광산구 송정동,16.8123,5500
광주광역시 광산구 송정동,84.5844,24000
광주광역시 광산구 운남동,84.17,33000
광주광역시 광산구 소촌동,84.99,14800
광주광역시 광산구 신창동,59.748,22000
광주광역시 광산구 우산동,75.9493,35000
광주광역시 광산구 송정동,59.84,13900
광주광역시 북구 용두동,59.94,14350
광주광역시 북구 신용동,59.99,16450
광주광역시 북구 신용동,59.99,16450
광주광역시 북구 연제동,84.545,19100
광주광역시 광산구 신가동,84.9366,46550
광주광역시 광산구 신창동,73.9152,30300
광주광역시 광산구 장덕동,84.953,36500
광주광역시 광산구 월계동,114.7,31000
광주광역시 서구 쌍촌동,84.93,18800
광주광역시 서구 쌍촌동,84.8314,27000
광주광역시 남구 행암동,59.67,25500
광주광역시 북구 매곡동,59.31,7650
광주광역시 서구 금호동,66.2029,39300
광주광역시 동구 학동,114.5742,96000
광주광역시 북구 용봉동,84.99,23000
광주광역시 동구 계림동,84.9647,51500
광주광역시 동구 소태동,84.98,11200
광주광역시 서구 화정동,59.88,14500
광주광역시 북구 각화동,72.65,14500
광주광역시 남구 임암동,84.9772,47000
광주광역시 서구 쌍촌동,59.8276,25000
광주광역시 서구 내방동,122.7,28200
광주광역시 서구 치평동,84.93,39000
광주광역시 서구 치평동,59.91,17300
광주광역시 북구 오치동,133.9537,45000
광주광역시 북구 문흥동,59.99,15200
광주광역시 북구 문흥동,59.91,8500
광주광역시 북구 임동,51.94,15000
광주광역시 북구 용봉동,84.93,15500
광주광역시 서구 화정동,84.98,56000
광주광역시 북구 일곡동,59.36,16500
광주광역시 서구 금호동,80.1864,24000
광주광역시 남구 임암동,84.9963,58800
광주광역시 서구 동천동,144.4825,77800
광주광역시 남구 봉선동,155.6351,149000
광주광역시 남구 압촌동,84.9284,37000
광주광역시 남구 노대동,121.2466,53000
광주광역시 동구 선교동,59.9702,24200
광주광역시 서구 화정동,76.9612,56400
광주광역시 북구 운암동,129.386,50000
광주광역시 북구 일곡동,59.915,16000
광주광역시 북구 중흥동,59.98,38300
광주광역시 북구 매곡동,84.99,16800
광주광역시 광산구 송정동,84.898,35000
광주광역시 광산구 장덕동,84.9401,50000
광주광역시 광산구 장덕동,84.9401,50000
광주광역시 북구 용두동,59.98,28500
광주광역시 광산구 수완동,116.27,95500
광주광역시 광산구 우산동,49.72,9600
광주광역시 광산구 산정동,60,9450
광주광역시 광산구 신가동,84.6347,54900
광주광역시 광산구 신창동,84.8581,32500
광주광역시 광산구 신창동,84.8581,32500
광주광역시 광산구 신창동,84.8581,32500
광주광역시 광산구 우산동,78.9882,36000
광주광역시 광산구 운남동,84.28,34000
광주광역시 광산구 수완동,84.7296,45000
광주광역시 북구 신용동,84.9976,49900
광주광역시 서구 쌍촌동,84.78,20250
광주광역시 북구 운암동,81.2155,46000
광주광역시 북구 운암동,84.98,23000
광주광역시 남구 봉선동,124.6835,97800
광주광역시 서구 풍암동,60,15300
광주광역시 서구 풍암동,59.88,17400
광주광역시 서구 풍암동,59.46,17500
광주광역시 동구 월남동,59.9816,21300
광주광역시 동구 월남동,59.9711,21800
광주광역시 북구 동림동,74.7877,35700
광주광역시 서구 마륵동,84.6701,52300
광주광역시 북구 문흥동,54.48,8200
광주광역시 서구 금호동,84.7741,44000
광주광역시 북구 삼각동,59.82,13800
광주광역시 북구 일곡동,48.45,10000
광주광역시 서구 광천동,84.8921,50500
광주광역시 동구 학동,125.95,40000
광주광역시 동구 계림동,75.9867,49000
광주광역시 동구 계림동,59.9055,37500
광주광역시 동구 계림동,59.9055,38000
광주광역시 남구 양림동,75.77,29500
광주광역시 북구 두암동,146.88,32000
광주광역시 서구 화정동,84.98,49800
광주광역시 북구 오치동,193.2,23500
광주광역시 남구 봉선동,84.83,52000
광주광역시 서구 동천동,84.95,31000
광주광역시 남구 진월동,93.5552,49250
광주광역시 북구 동림동,59.77,9500
광주광역시 북구 매곡동,59.95,11600
광주광역시 북구 중흥동,76.6084,31000
광주광역시 북구 일곡동,119.99,40000
광주광역시 북구 동림동,84.87,18700
광주광역시 북구 일곡동,59.935,19100
광주광역시 서구 금호동,84.9831,31000
광주광역시 북구 풍향동,59.973,36000
광주광역시 서구 화정동,33.1261,8600
광주광역시 북구 문흥동,101.925,30700
광주광역시 서구 화정동,84.97,50000
광주광역시 서구 화정동,59.99,40000
광주광역시 남구 행암동,74.95,28800
광주광역시 서구 화정동,54.6212,18000
광주광역시 동구 학동,84.93,34000
광주광역시 남구 주월동,84.9728,39000
광주광역시 서구 치평동,59.91,24000
광주광역시 남구 행암동,59.76,23300
광주광역시 남구 봉선동,59.89,41800
광주광역시 광산구 도천동,59.94,10500
광주광역시 광산구 산월동,83.7154,29950
광주광역시 광산구 도산동,59.95,12000
광주광역시 북구 신용동,65.6043,36000
광주광역시 북구 용두동,59.715,12300
광주광역시 북구 신용동,65.5173,31500
광주광역시 광산구 월곡동,47.21,12000
광주광역시 북구 연제동,84.9934,47200
광주광역시 북구 연제동,84.9934,47200
광주광역시 광산구 운남동,59.91,18000
광주광역시 광산구 신창동,59.748,22700
광주광역시 광산구 신창동,59.748,21100
광주광역시 광산구 선암동,70.6751,32000
광주광역시 광산구 우산동,84.5394,39108
광주광역시 광산구 산정동,84.8198,28000
광주광역시 광산구 소촌동,84.99,13500
광주광역시 광산구 신가동,84.9931,29000
광주광역시 광산구 월계동,59.99,16800
광주광역시 광산구 흑석동,59.8832,32800
광주광역시 광산구 운남동,84.9895,43000
광주광역시 광산구 하남동,46.3509,16250
광주광역시 북구 연제동,59.97,11300
광주광역시 광산구 우산동,75.9493,34000
광주광역시 광산구 산정동,49.77,11000
광주광역시 광산구 도천동,59.76,9500
광주광역시 광산구 선암동,84.9856,42500
광주광역시 광산구 소촌동,59.94,10000
광주광역시 북구 문흥동,59.97,12000
광주광역시 동구 계림동,84.9738,52700
광주광역시 북구 풍향동,84.9858,45500
광주광역시 북구 임동,73.339,49200
광주광역시 동구 계림동,84.9706,52000
광주광역시 남구 봉선동,84.9738,78000
광주광역시 동구 계림동,59.9903,38500
광주광역시 남구 진월동,59.98,19800
광주광역시 서구 쌍촌동,84.981,46500
광주광역시 남구 행암동,59.67,24900
광주광역시 북구 중흥동,83.9485,36800
광주광역시 서구 풍암동,109.45,42000
광주광역시 동구 산수동,84.9676,44000
광주광역시 동구 계림동,59.9903,37500
광주광역시 동구 계림동,84.9647,51500
광주광역시 북구 용봉동,84.8097,39000
광주광역시 남구 주월동,81.4048,14950
광주광역시 서구 치평동,84.93,42500
광주광역시 서구 치평동,59.9671,49700
광주광역시 북구 문흥동,59.965,11000
광주광역시 서구 화정동,84.97,57250
광주광역시 북구 용봉동,60,12000
광주광역시 북구 각화동,83.71,20500
광주광역시 서구 화정동,84.97,49000
광주광역시 서구 금호동,49.86,13650
광주광역시 남구 방림동,59.9,28700
광주광역시 북구 양산동,71.6592,26500
광주광역시 북구 용봉동,102.7879,37100
광주광역시 북구 용봉동,65.4333,28000
광주광역시 북구 용봉동,59.76,13000
광주광역시 동구 지산동,127.67,32000
광주광역시 서구 풍암동,134.626,38000
광주광역시 북구 본촌동,84.9931,25000
광주광역시 서구 치평동,84.93,37000
광주광역시 서구 치평동,20.0778,5100
광주광역시 서구 치평동,84.9758,59800
광주광역시 북구 운암동,84.96,18500
광주광역시 북구 문흥동,72.62,13000
광주광역시 동구 산수동,116.28,16000
광주광역시 서구 풍암동,80.1864,26300
광주광역시 북구 동림동,84.9779,42000
광주광역시 북구 동림동,84.9779,42000
광주광역시 남구 진월동,59.97,15100
광주광역시 동구 계림동,59.9048,35000
광주광역시 동구 계림동,84.93,29000
광주광역시 남구 봉선동,59.89,37500
광주광역시 북구 각화동,84.745,34900
광주광역시 북구 각화동,72.9796,36200
광주광역시 북구 각화동,72.9796,36900
광주광역시 북구 임동,28.305,3800
광주광역시 남구 월산동,84.9789,47500
광주광역시 남구 방림동,84.813,34000
광주광역시 광산구 월계동,59.857,19000
광주광역시 광산구 신창동,84.7886,22900
광주광역시 광산구 신창동,59.748,20500
광주광역시 북구 신용동,84.99,35000
광주광역시 북구 용두동,84.928,38500
광주광역시 북구 용두동,59.8757,19000
광주광역시 광산구 선암동,84.8497,33000
광주광역시 광산구 쌍암동,84.95,60000
광주광역시 광산구 소촌동,84.9245,43200
광주광역시 광산구 산월동,84.3979,29500
광주광역시 광산구 월곡동,59.77,22400
광주광역시 광산구 월계동,60,22500
광주광역시 광산구 월계동,59.857,19000
광주광역시 광산구 월계동,126.645,43300
광주광역시 광산구 도산동,70.9225,34000
광주광역시 광산구 장덕동,118.913,76000
광주광역시 광산구 장덕동,84.9606,44000
광주광역시 광산구 우산동,59.67,11000
광주광역시 광산구 우산동,59.61,11300
광주광역시 북구 연제동,59.97,10800
광주광역시 광산구 신창동,84.9873,24000
광주광역시 광산구 도천동,59.76,8400
광주광역시 북구 신용동,59.94,16700
광주광역시 광산구 신가동,84.9173,58000
광주광역시 광산구 산월동,84.9931,28500
광주광역시 북구 연제동,82.411,42700
광주광역시 광산구 우산동,44.52,8500
광주광역시 남구 진월동,84.7325,26300
광주광역시 북구 두암동,41.85,8300
광주광역시 북구 문흥동,101.925,29700
광주광역시 북구 문흥동,59.99,12750
광주광역시 북구 삼각동,59.82,13300
광주광역시 북구 삼각동,59.82,14500
광주광역시 동구 계림동,76.9879,59000
광주광역시 동구 계림동,59.703,19700
광주광역시 북구 일곡동,59.915,15600
광주광역시 서구 치평동,55.395,16500
광주광역시 남구 임암동,84.9772,44000
광주광역시 남구 임암동,84.9948,46500
광주광역시 북구 문흥동,59.99,14500
광주광역시 북구 문흥동,59.99,12500
광주광역시 남구 봉선동,155.4494,120000
광주광역시 북구 운암동,84.98,18000
광주광역시 북구 운암동,58.7079,27000
광주광역시 남구 주월동,38.4554,9100
광주광역시 남구 주월동,84.9222,50000
광주광역시 북구 중흥동,84.92,57600
광주광역시 서구 치평동,59.935,19500
광주광역시 동구 산수동,74.1309,33850
광주광역시 서구 금호동,84.7681,40000
광주광역시 남구 송하동,84.78,19300
광주광역시 서구 화정동,76.9341,55500
광주광역시 서구 화정동,76.9612,59000
광주광역시 북구 우산동,115.15,25500
광주광역시 남구 봉선동,158.6392,112000
광주광역시 북구 동림동,59.99,11800
광주광역시 남구 봉선동,84.7,24200
광주광역시 남구 노대동,84.87,26000
광주광역시 서구 마륵동,84.2343,46000
광주광역시 남구 봉선동,158.6392,112000
광주광역시 남구 월산동,59.8794,38300
광주광역시 남구 진월동,59.36,14150
광주광역시 남구 진월동,84.9996,28000
광주광역시 북구 용봉동,59.92,9000
광주광역시 북구 임동,84.9506,61000
광주광역시 북구 양산동,37.83,7500
광주광역시 북구 용봉동,72.16,12000
광주광역시 남구 주월동,37.8,8000
광주광역시 남구 양림동,75.77,30500
광주광역시 남구 임암동,84.9772,48000
광주광역시 북구 매곡동,84.8492,24500
광주광역시 동구 계림동,75.9867,48000
광주광역시 동구 계림동,59.6875,34300
광주광역시 동구 계림동,75.9867,44500
광주광역시 동구 계림동,59.9048,36500
광주광역시 동구 계림동,75.9867,44500
광주광역시 북구 운암동,130.2912,51500
광주광역시 북구 운암동,84.94,17100
광주광역시 서구 금호동,80.1864,22800
광주광역시 서구 금호동,66.2029,39000
광주광역시 동구 학동,101.8981,84500
광주광역시 서구 화정동,84.98,51500
광주광역시 서구 화정동,59.88,13900
광주광역시 서구 쌍촌동,59.85,15000
광주광역시 서구 쌍촌동,84.9546,42500
광주광역시 서구 치평동,59.9,26000
광주광역시 서구 치평동,59.87,26900
광주광역시 서구 치평동,59.94,20000
광주광역시 북구 일곡동,48.45,9500
광주광역시 북구 삼각동,83.5865,17800
광주광역시 북구 삼각동,59.79,10000
광주광역시 서구 풍암동,84.601,30000
광주광역시 남구 봉선동,84.968,57200
광주광역시 북구 동림동,59.99,13600
광주광역시 북구 동림동,59.99,12000
광주광역시 북구 각화동,84.745,36500
광주광역시 광산구 우산동,49.92,9766
광주광역시 광산구 신창동,74.6076,33000
광주광역시 광산구 신창동,49.5,9000
광주광역시 광산구 신창동,74.6076,33000
광주광역시 광산구 운남동,49.83,14000
광주광역시 광산구 수완동,84.835,47500
광주광역시 북구 연제동,84.945,17000
광주광역시 북구 연제동,82.411,45400
광주광역시 북구 용두동,84.7,39200
광주광역시 광산구 운남동,59.91,18000
광주광역시 광산구 소촌동,36.3544,8450
광주광역시 광산구 신가동,84.9931,28500
광주광역시 광산구 운남동,51.94,11000
광주광역시 광산구 신가동,59.955,14800
광주광역시 광산구 장덕동,59.9817,35000
광주광역시 광산구 도천동,59.94,10400
광주광역시 광산구 월곡동,84.86,31500
광주광역시 광산구 신가동,84.884,57000
광주광역시 광산구 신가동,84.9173,55300
광주광역시 광산구 신창동,59.748,20000
광주광역시 광산구 신창동,84.8581,32400
광주광역시 북구 신용동,65.6043,36500
광주광역시 남구 방림동,84.6746,55500
광주광역시 서구 풍암동,134.826,54000
광주광역시 서구 금호동,84.891,32500
광주광역시 남구 압촌동,84.9651,35000
광주광역시 서구 쌍촌동,84.93,19200
광주광역시 동구 월남동,78.2705,28000
광주광역시 동구 산수동,84.9676,46200
광주광역시 동구 학동,164.68,38000
광주광역시 북구 두암동,84.85,13950
광주광역시 북구 두암동,59.925,13350
광주광역시 북구 운암동,59.8159,24000
광주광역시 북구 일곡동,84.99,23500
광주광역시 북구 일곡동,84.985,22000
광주광역시 남구 월산동,84.9789,47600
광주광역시 북구 임동,73.339,48500
광주광역시 서구 농성동,84.9752,54000
광주광역시 서구 양동,59.85,9000
광주광역시 북구 각화동,76.7843,34800
광주광역시 남구 봉선동,126.026,98000
광주광역시 남구 봉선동,125.58,63500
광주광역시 북구 오치동,59.91,12500
광주광역시 북구 문흥동,96.64,15900
광주광역시 북구 삼각동,59.82,13000
광주광역시 북구 용봉동,111.4333,54000
광주광역시 서구 화정동,59.85,15500
광주광역시 서구 화정동,84.98,49000
광주광역시 서구 화정동,59.85,16000
광주광역시 서구 화정동,84.87,18500
광주광역시 서구 풍암동,59.985,14000
광주광역시 북구 용봉동,84.92,15200
광주광역시 동구 계림동,75.9867,44000
광주광역시 동구 계림동,59.9903,37800
광주광역시 동구 계림동,59.9055,39000
광주광역시 북구 운암동,58.7079,28000
광주광역시 북구 용봉동,59.65,15800
광주광역시 북구 문흥동,59.97,10000
광주광역시 북구 문흥동,59.965,12150
광주광역시 남구 지석동,84.783,25100
광주광역시 북구 오치동,44.52,8700
광주광역시 북구 오치동,193.2,23500
광주광역시 북구 동림동,84.6815,40800
광주광역시 동구 용산동,121.9226,81000
광주광역시 북구 양산동,59.7,7500
광주광역시 북구 양산동,59.97,11000
광주광역시 북구 동림동,84.6815,40800
광주광역시 북구 동림동,52.89,8900
광주광역시 북구 양산동,37.479,8000
광주광역시 서구 쌍촌동,154.8305,75000
광주광역시 서구 농성동,84.9752,52500
광주광역시 북구 삼각동,59.82,15900
광주광역시 서구 금호동,59.94,18800
광주광역시 남구 임암동,84.9947,45400
광주광역시 남구 임암동,84.9947,44000
광주광역시 남구 임암동,84.9984,44000
광주광역시 남구 임암동,84.9984,44000
광주광역시 북구 일곡동,48.45,10200
광주광역시 광산구 장덕동,84.2801,36500
광주광역시 광산구 월계동,59.82,20100
광주광역시 광산구 우산동,84.9543,36250
광주광역시 광산구 우산동,59.67,13500
광주광역시 광산구 선암동,72.2197,38600
광주광역시 광산구 선암동,78.0887,34000
광주광역시 광산구 우산동,59.9323,29200
광주광역시 광산구 신창동,84.7886,24000
광주광역시 광산구 선암동,72.2197,34800
광주광역시 광산구 운남동,59.76,15500
광주광역시 광산구 월곡동,49.32,10900
광주광역시 광산구 우산동,84.9276,38500
광주광역시 광산구 우산동,44.52,7400
광주광역시 광산구 신가동,84.9429,31000
광주광역시 광산구 선암동,78.0887,34000
광주광역시 북구 연제동,69.0696,32500
광주광역시 북구 연제동,84.9934,48000
광주광역시 북구 연제동,84.9934,45500
광주광역시 광산구 장덕동,84.2801,33000
광주광역시 북구 용두동,84.928,39000
광주광역시 광산구 하남동,84.9966,41000
광주광역시 광산구 하남동,84.9966,41000
광주광역시 광산구 월계동,59.9451,17700
광주광역시 광산구 신가동,84.9931,31500
광주광역시 광산구 신창동,84.7886,22500
광주광역시 광산구 우산동,44.52,8500
광주광역시 광산구 소촌동,84.439,14000
광주광역시 서구 쌍촌동,84.6985,40000
광주광역시 남구 월산동,84.97,14300
광주광역시 남구 방림동,84.99,24300
광주광역시 북구 용봉동,84.5458,30300
광주광역시 서구 광천동,84.8921,45000
광주광역시 서구 화정동,84.94,17000
